COUNTRY,X1,Date,Total_Case_Country,Total_Death_Country,New_Case_Country,New_Death_Country,Population,Total_Case_Rate,risktaking,Total_Mortality_Rate,New_Mortality_Rate,posrecip,RollingAverage_New_Case_Country,negrecip,RollingAverage_New_Death_Country,altruism,trust,RollingAverage_Total_Mortality_Rate,RollingAverage_New_Mortality_Rate,EIU_Democracy,longitude,C1_School.closing,C1_Flag,C2_Workplace.closing,C2_Flag,C3_Cancel.public.events,C3_Flag,C4_Restrictions.on.gatherings,C4_Flag,C5_Close.public.transport,C5_Flag,C6_Stay.at.home.requirements,C6_Flag,C7_Restrictions.on.internal.movement,C7_Flag,C8_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,M1_Wildcard,StringencyIndex,LegacyStringencyIndex,Oxford_Cases,Oxford_Deaths,Latitude,Longitude,prop65,propurban,popdensity,driving,walking,transit,arrivals,departures,vul_emp,GNI,health_exp,pollution,EUI_democracy,freedom_house,cellular_sub,milex,milper,irst,pec,cinc,endocrine_deaths,blood_pressure_deaths,respiratory_deaths,govt_accountability,political_stability,govt_effectiveness,regulatory_quality,rule_of_law,control_of_corruption,isocode,patience,wm.trust,New_Case_Rate,RollingAverage_Total_Case_Country,RollingAverage_Total_Death_Country,RollingAverage_Total_Case_Rate,RollingAverage_New_Case_Rate,Total_Mortality_Rate_Growth,respiratory_deaths_rate
Qatar,5222,2020-04-19,5448,8,440,0,2881060,0.001890971,,2.77676E-06,0,,352.7142857,,0.142857143,,,2.52883E-06,4.95849E-08,25.354826,51.183884,3,1,2,1,2,1,4,1,2,1,2,1,1,1,4,,,,,2,1,,,,,,90.74,90,5008,8,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.000152722,4227.428571,7.285714286,0.001467317,0.000122425,0.218253566,6.9766E-05
Qatar,5226,2020-04-20,6015,9,567,1,2881060,0.002087773,,3.12385E-06,3.47094E-07,,397.7142857,,0.285714286,,,2.628E-06,9.91698E-08,25.354826,51.183884,3,1,2,1,2,1,4,1,2,1,2,1,1,1,4,,,,,2,1,,,,,,90.74,90,5448,8,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.000196803,4625.142857,7.571428571,0.001605362,0.000138044,0.18610228,6.9766E-05
Qatar,5227,2020-04-21,6533,9,518,0,2881060,0.002267568,,3.12385E-06,0,,443.5714286,,0.285714286,,,2.72717E-06,9.91698E-08,25.354826,51.183884,3,1,2,1,2,1,4,1,2,1,2,1,1,1,4,,,,,2,1,,,,,,90.74,90,6015,9,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.000179795,5068.714286,7.857142857,0.001759323,0.000153961,0.200670695,6.9766E-05
Qatar,5228,2020-04-22,7141,10,608,1,2881060,0.002478602,,3.47094E-06,3.47094E-07,,490,,0.428571429,,,2.87593E-06,1.48755E-07,25.354826,51.183884,3,1,2,1,2,1,4,1,2,1,2,1,1,1,4,,,,,2,1,,,,,,90.74,90,6533,9,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.000211033,5558.714286,8.285714286,0.001929399,0.000170076,0.231801614,6.9766E-05
Qatar,5217,2020-04-23,7764,10,623,0,2881060,0.002694841,,3.47094E-06,0,,523,,0.428571429,,,3.02468E-06,1.48755E-07,25.354826,51.183884,3,1,2,1,2,1,4,1,2,1,2,1,1,1,4,,,,,2,1,,,,,,90.74,90,7141,10,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.00021624,6081.714286,8.714285714,0.002110929,0.00018153,0.260726262,6.9766E-05
Qatar,5205,2020-04-24,8525,10,761,0,2881060,0.00295898,,3.47094E-06,0,,551.7142857,,0.428571429,,,3.17344E-06,1.48755E-07,25.354826,51.183884,3,1,2,1,2,1,4,1,2,1,2,1,1,1,4,,,,,2,1,,,,,,90.74,90,7764,10,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.000264139,6633.428571,9.142857143,0.002302426,0.000191497,0.287682072,6.9766E-05
Qatar,5219,2020-04-25,9358,10,833,0,2881060,0.00324811,,3.47094E-06,0,,621.4285714,,0.285714286,,,3.27261E-06,9.91698E-08,25.354826,51.183884,3,1,2,1,2,1,4,1,2,1,2,1,1,1,4,,,,,2,1,,,,,,90.74,90,8525,10,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.00028913,7254.857143,9.428571429,0.002518121,0.000215694,0.277631737,6.9766E-05
Qatar,5229,2020-04-26,10287,10,929,0,2881060,0.003570561,,3.47094E-06,0,,691.2857143,,0.285714286,,,3.37177E-06,9.91698E-08,25.354826,51.183884,3,1,2,1,,,,,2,1,,,,,4,,,,,2,1,,,,,,,,9358,10,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.000322451,7946.142857,9.714285714,0.002758062,0.000239941,0.287682072,6.9766E-05
Qatar,5218,2020-04-27,11244,10,957,0,2881060,0.00390273,,3.47094E-06,0,,747,,0.142857143,,,3.42136E-06,4.95849E-08,25.354826,51.183884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10287,10,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.000332169,8693.142857,9.857142857,0.003017342,0.00025928,0.263814591,6.9766E-05
Qatar,5223,2020-04-28,11921,10,677,0,2881060,0.004137713,,3.47094E-06,0,,769.7142857,,0.142857143,,,3.47094E-06,4.95849E-08,25.354826,51.183884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11244,10,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,0.000234983,9462.857143,10,0.003284505,0.000267164,0.241162057,6.9766E-05
Qatar,5230,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11921,10,25.354826,51.183884,1.37007,99.135,239.5931955,,,,1819300,,0.144000003,61150,1649.186157,91.18732793,3.19,25,141.8558268,-9,12,2145,99178,0.0015054,346,164,603,-1.2,0.68,0.63,0.52,0.73,0.72,,,,,9849.833333,10,0.003418823,0.000276519,,
Russia,5241,2020-01-01,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5242,2020-01-02,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5243,2020-01-03,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5231,2020-01-04,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5232,2020-01-05,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5233,2020-01-06,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5234,2020-01-07,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5235,2020-01-08,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5236,2020-01-09,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5237,2020-01-10,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5238,2020-01-11,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5239,2020-01-12,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,,,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5240,2020-01-13,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,100,100,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5251,2020-01-14,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,101.13,103.91,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5252,2020-01-15,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,102,102.6,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5253,2020-01-16,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,103.86,105.07,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5254,2020-01-17,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,111.2,114.14,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5255,2020-01-18,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,107.34,112,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5256,2020-01-19,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,102.74,97.02,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5257,2020-01-20,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,102.88,104.61,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5258,2020-01-21,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,105.62,104.74,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5259,2020-01-22,,,,,,,-0.32336241,,,-0.093405068,,-0.15547128,,-0.069240831,-0.150774866,,,,,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,106.04,105.48,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,,,,,,,
Russia,5260,2020-01-23,0,0,0,0,145934460,0,-0.32336241,0,0,-0.093405068,0,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,106.18,103.19,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0,0,0,0,,
Russia,5261,2020-01-24,0,0,0,0,145934460,0,-0.32336241,0,0,-0.093405068,0,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,114.4,112.4,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0,0,0,0,,
Russia,5262,2020-01-25,0,0,0,0,145934460,0,-0.32336241,0,0,-0.093405068,0,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,107.62,110.04,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0,0,0,0,,
Russia,5263,2020-01-26,0,0,0,0,145934460,0,-0.32336241,0,0,-0.093405068,0,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,104.16,99.34,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0,0,0,0,,
Russia,5264,2020-01-27,0,0,0,0,145934460,0,-0.32336241,0,0,-0.093405068,0,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,105.06,105.72,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0,0,0,0,,
Russia,5265,2020-01-28,0,0,0,0,145934460,0,-0.32336241,0,0,-0.093405068,0,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,106.76,107.23,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0,0,0,0,,
Russia,5266,2020-01-29,0,0,0,0,145934460,0,-0.32336241,0,0,-0.093405068,0,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,0,,,,0,0,,0,0,0,0,,0,0,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,105.36,107.95,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0,0,0,0,,
Russia,5267,2020-01-30,0,0,0,0,145934460,0,-0.32336241,0,0,-0.093405068,0,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,3,,,,0,0,,0,0,0,0,,8.33,8.57,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,107.26,105.88,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0,0,0,0,,
Russia,5268,2020-01-31,2,0,2,0,145934460,1.37048E-08,-0.32336241,0,0,-0.093405068,0.285714286,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,3,,,,0,0,,1,0,0,0,,8.33,8.57,0,0,61.52401,105.318756,14.674708,74.433,8.822079555,114.67,113.54,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,1.37048E-08,0.285714286,0,1.95783E-09,1.95783E-09,,
Russia,5269,2020-02-01,2,0,0,0,145934460,1.37048E-08,-0.32336241,0,0,-0.093405068,0.285714286,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,3,,,,0,0,,1,0,0,0,,8.33,8.57,2,0,61.52401,105.318756,14.674708,74.433,8.822079555,107.35,109.15,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0.571428571,0,3.91565E-09,1.95783E-09,,
Russia,5270,2020-02-02,2,0,0,0,145934460,1.37048E-08,-0.32336241,0,0,-0.093405068,0.285714286,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,3,,,,0,0,,1,0,0,0,,8.33,8.57,2,0,61.52401,105.318756,14.674708,74.433,8.822079555,103.63,95.75,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,0.857142857,0,5.87348E-09,1.95783E-09,,
Russia,5271,2020-02-03,2,0,0,0,145934460,1.37048E-08,-0.32336241,0,0,-0.093405068,0.285714286,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,3,,,,0,0,,1,0,0,0,,8.33,8.57,2,0,61.52401,105.318756,14.674708,74.433,8.822079555,103.43,103.36,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,1.142857143,0,7.8313E-09,1.95783E-09,,
Russia,5272,2020-02-04,2,0,0,0,145934460,1.37048E-08,-0.32336241,0,0,-0.093405068,0.285714286,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,3,,,,0,0,,1,0,19077416,0,,8.33,8.57,2,0,61.52401,105.318756,14.674708,74.433,8.822079555,105.31,106.3,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,1.428571429,0,9.78913E-09,1.95783E-09,,
Russia,5273,2020-02-05,2,0,0,0,145934460,1.37048E-08,-0.32336241,0,0,-0.093405068,0.285714286,-0.15547128,0,-0.069240831,-0.150774866,0,0,61.52401,105.318756,0,,0,,0,,,,0,,,,0,,3,,,,0,0,,1,0,0,0,,8.33,8.57,2,0,61.52401,105.318756,14.674708,74.433,8.822079555,107.4,105.84,,24551000,41964000,5.350000024,10230,585.87323,16.16022381,3.11,20,157.431312,58765000,956,70209,1356742,0.040078901,,,,-1.06,-0.5,-0.06,-0.54,-0.82,-0.85,RUS,-0.075277947,-0.156379102,0,1.714285714,0,1.1747E-08,1.95783E-09,,
